Incident ID;Title (Company);Description;Date of occurrence;Jurisdiction;LINDDUN categories;Data exposure score;Identification score;Data Sensitivity score;Threat Actor;Techniques Used;Data Protection State;Root Cause (Why);Asset Type;Source;has_personal_data;has_special_categories;has_credentials
hibp-2021-01-12-BourseDesVols-bourse-des-vols.com-Bourse des Vols;BourseDesVols;In January 2021, the French travel company Bourse des Vols suffered a data breach that exposed 1.46M unique email addresses across more than 1.2k .sql files and over 9GB of data. The impacted data exposed personal information and travel histories including names, phone numbers, IP and physical addresses, dates of birth along with flights taken and purchases.;12.01.21 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2025-08-04-BouyguesTelecom-bouyguestelecom.fr-Bouygues Telecom;BouyguesTelecom;In August 2025, the French telecommunications company Bouygues Telecom detected a cyber attack against their services. The incident resulted in a data breach that exposed almost 6.4M customer records, including 5.7M unique email addresses. The breach also exposed names, physical addresses, phone numbers, dates of birth and IBANs (International Bank Account Numbers). Bouygues Telecom advised that all affected customers had been notified about the incident.;04.08.25 00:00;EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2022-08-14-BrandNewTube-brandnewtube.com-Brand New Tube;BrandNewTube;In August 2022, the streaming website Brand New Tube suffered a data breach that exposed the personal information of almost 350k subscribers. The impacted data included email and IP addresses, usernames, genders,  passwords stored as unsalted SHA-1 hashes and private messages.;14.08.22 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Weak;Unknown;Network;HIBP;1;0;1
hibp-2022-11-29-BreachForums-breached.vc-BreachForums;BreachForums;"In November 2022, the well-known hacking forum ""BreachForums"" was itself, breached. Later the following year, the operator of the website was arrested and the site seized by law enforcement agencies. The breach exposed 212k records including usernames, IP and email addresses, private messages between site members and passwords stored as argon2 hashes./a>.";29.11.22 00:00;Non-EU;Linkability, Identifiability;0;1;0;Unknown;Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2025-08-11-BreachForums2025-breachforums.hn-BreachForums (2025);BreachForums2025;In October 2025, a reincarnation of the hacking forum BreachForums, which had previously been shut down multiple times, was taken offline by a coalition of law enforcement agencies. In the months leading up to the takedown, the site itself suffered a data breach that exposed a total of 672k unique email addresses across all tables, including within forum posts and private messages. The users table alone contained 324k unique email addresses, usernames, and Argon2 password hashes.;11.08.25 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2018-07-05-500px-500px.com-500px;500px;In mid-2018, the online photography community 500px suffered a data breach. The incident exposed almost 15 million unique email addresses alongside names, usernames, genders, dates of birth and either an MD5 or bcrypt password hash. In 2019, the data appeared listed for sale on a dark web marketplace (along with several other large breaches) and subsequently began circulating more broadly.;05.07.18 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;0
hibp-2018-07-01-8fit-8fit.com-8fit;8fit;In July 2018, the health and fitness service 8fit suffered a data breach. The data subsequently appeared for sale on a dark web marketplace in February 2019 and included over 15M unique email addresses alongside names, genders, IP addresses and passwords stored as bcrypt hashes. The data was provided to HIBP by dehashed.com.;01.07.18 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2024-11-02-1win-1win.com-1win;1win;In November 2024, the online betting platform 1win suffered a data breach that exposed 96M users. The exposed data included email and IP addresses, phone numbers, dates of birth, country and SHA-256 password hashes.;02.11.24 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2023-06-17-BreachForumsClone-breachforums.vc-BreachForums Clone;BreachForumsClone;"In June 2023, a clone of the previously shuttered popular hacking forum ""BreachForums"" suffered a data breach that exposed over 4k records. The breach was due to an exposed backup of the MyBB database which included email and IP addresses, usernames and Argon2 password hashes.";17.06.23 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Unknown;Software, Services, Systems;HIBP;1;0;1
hibp-2021-11-02-BTCAlpha-btc-alpha.com-BTC-Alpha;BTCAlpha;In November 2021, the crypto exchange platform BTC-Alpha suffered a ransomware attack data breach after which customer data was publicly dumped. The impacted data included 362k email and IP addresses, usernames and passwords stored as PBKDF2 hashes.;02.11.21 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Profit-Oriented;Network;HIBP;1;0;1
hibp-2019-12-26-BtoBet-btobet.com-BtoBet;BtoBet;In December 2019, a large collection of data from Nigerian gambling company Surebet247 was sent to HIBP. Alongside the Surebet247, database backups from gambling sites BetAlfa, BetWay, BongoBongo and TopBet was also included. Further investigation implicated betting platform provider BtoBet as being the common source of the data. Impacted data included user records and extensive information on gambling histories.;26.12.19 00:00;Non-EU;Linkability, Identifiability;0;2;0;Unknown;Unknown;Unknown;Unknown;Software, Services, Systems;HIBP;0;0;0
hibp-2024-06-27-BudTrader-budtrader.com-BudTrader;BudTrader;In July 2024, a data breach of the now defunct cannabis social platform BudTrader was posted for sale on a hacking forum. Dating back to the previous month, the breach of the website exposed 2.7M email addresses, usernames and WordPress password hashes.;27.06.24 00:00;Non-EU;Linkability, Identifiability;0;1;2;Extern (Intentional);Unknown;Weak;Challenge/Fun;Network;HIBP;1;0;0
hibp-2019-07-15-BulgarianNationalRevenueAgency-nap.bg-Bulgarian National Revenue Agency;BulgarianNationalRevenueAgency;"In July 2019, a massive data breach of the Bulgarian National Revenue Agency began circulating with data on 5 million people. Allegedly obtained in June, the data was broadly shared online and included taxation information alongside names, phone numbers, physical addresses and 471 thousand unique email addresses. The breach is said to have affected ""nearly all adults in Bulgaria"".";15.07.19 00:00;EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2019-02-20-CafePress-cafepress.com-CafePress;CafePress;In February 2019, the custom merchandise retailer CafePress suffered a data breach. The exposed data included 23 million unique email addresses with some records also containing names, physical addresses, phone numbers and passwords stored as SHA-1 hashes.;20.02.19 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Weak;Unknown;Network;HIBP;1;0;1
hibp-2019-06-19-Artvalue-artvalue.com-Artvalue;Artvalue;In June 2019, the France-based art valuation website Artvalue.com left their 158k member subscriber base publicly exposed in a text file on their website. The exposed data included names, usernames, email addresses and passwords stored as MD5 hashes. The site operator did not respond when contacted about the incident, although the exposed file was subsequently removed.;19.06.19 00:00;Non-EU;Linkability, Identifiability;0;1;0;Unknown;Exploit Public-Facing Application;Weak;Unknown;Network;HIBP;1;0;1
hibp-2019-05-24-Canva-canva.com-Canva;Canva;In May 2019, the graphic design tool website Canva suffered a data breach that impacted 137 million subscribers. The exposed data included email addresses, usernames, names, cities of residence and passwords stored as bcrypt hashes for users not using social logins.;24.05.19 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2020-12-12-CapialEconomics-capitaleconomics.com-Capital Economics;CapialEconomics;In December 2020, the economic research company Capital Economics suffered a data breach that exposed 263k customer records. The exposed data included email and physical addresses, names, phone numbers, job titles and the employer of impacted customers.;12.12.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;;Unknown;Software, Services, Systems;HIBP;1;0;0
hibp-2021-12-28-CardingMafiaDec2021-cardmafia.cc-Carding Mafia (December 2021);CardingMafiaDec2021;In December 2021, the Carding Mafia forum suffered a data breach that exposed over 300k members' email addresses. Dedicated to the theft and trading of stolen credit cards, the forum breach also exposed usernames, IP addresses and passwords stored as salted MD5 hashes. This breach came only 9 months after another breach of the forum in March 2021.;28.12.21 00:00;Non-EU;Linkability, Identifiability, Non-compliance;0;1;2;Extern (Intentional);Hardware Additions;Strong;Profit-Oriented;Unknown;HIBP;1;0;1
hibp-2021-03-18-CardingMafia-cardmafia.cc-Carding Mafia (March 2021);CardingMafia;In March 2021, the Carding Mafia forum suffered a data breach that exposed almost 300k members' email addresses. Dedicated to the theft and trading of stolen credit cards, the forum breach also exposed usernames, IP addresses and passwords stored as salted MD5 hashes.;18.03.21 00:00;Non-EU;Linkability, Identifiability, Non-compliance;0;1;2;Extern (Intentional);Hardware Additions;Strong;Profit-Oriented;Unknown;HIBP;1;0;1
hibp-2020-03-01-Catho-catho.com.br-Catho;Catho;In approximately March 2020, the Brazilian recruitment website Catho was compromised and subsequently appeared alongside 20 other breached websites listed for sale on a dark web marketplace. The breach included almost 11 million records with 1.2 million unique email addresses. Names, usernames and plain text passwords were also exposed. The data was provided to HIBP by breachbase.pw.;01.03.20 00:00;Non-EU;Linkability, Identifiability;0;1;0;Unknown;Unknown;;Unknown;Software, Services, Systems;HIBP;1;0;1
hibp-2025-06-09-Catwatchful-catwatchful.com-Catwatchful;Catwatchful;In June 2025, spyware maker Catwatchful suffered a data breach that exposed over 60k customer records. The breach was due to a SQL injection vulnerability that enabled email addresses and plain text passwords to be extracted from the system.;09.06.25 00:00;Non-EU;Linkability;0;1;2;Extern (Intentional);Exploit Public-Facing Application;;Unknown;Network;HIBP;1;0;1
hibp-2022-03-09-CDEK-cdek.ru-CDEK;CDEK;"In early 2022, a collective known as IT Army whose stated goal is to ""completely de-anonymise most Russian users by leaking hundreds of gigabytes of databases"" published over 30GB of data allegedly sourced from Russian courier service CDEK. The data contained over 19M unique email addresses along with names and phone numbers. The authenticity of the breach could not be independently established and has been flagged as ""unverified"".";09.03.22 00:00;Non-EU;Linkability, Identifiability;0;2;0;Unknown;Unknown;Unknown;Unknown;Software, Services, Systems;HIBP;1;0;0
hibp-2024-07-01-CentralTickets-centraltickets.co.uk-Central Tickets;CentralTickets;In September 2024, data from the ticketing service Central Tickets was publicly posted to a hacking forum. The data suggests the breach occurred several months earlier and exposed 723k unique email addresses alongside names, phone numbers, IP addresses, purchases and passwords stored as unsalted SHA-1 hashes.;01.07.24 00:00;Non-EU;Linkability, Identifiability, Detectability;0;2;0;Unknown;Unknown;Weak;Unknown;Network;HIBP;1;0;1
